President,Date,Approve,Disapprove,Inaug,Days
Obama,10/17/2010,46,46,1/20/2009,635
Obama,10/16/2010,44,48,1/20/2009,634
Obama,10/15/2010,43,48,1/20/2009,633
Obama,10/14/2010,44,48,1/20/2009,632
Obama,10/13/2010,45,47,1/20/2009,631
Obama,10/12/2010,45,48,1/20/2009,630
Obama,10/11/2010,46,47,1/20/2009,629
Obama,10/10/2010,46,48,1/20/2009,628
Obama,10/9/2010,48,46,1/20/2009,627
Obama,10/8/2010,47,46,1/20/2009,626
Obama,10/6/2010,46,48,1/20/2009,624
Obama,10/5/2010,43,50,1/20/2009,623
Obama,10/4/2010,45,48,1/20/2009,622
Obama,10/3/2010,46,48,1/20/2009,621
Obama,10/2/2010,46,46,1/20/2009,620
Obama,10/1/2010,46,46,1/20/2009,619
Obama,9/30/2010,46,46,1/20/2009,618
Obama,9/29/2010,47,47,1/20/2009,617
Obama,9/28/2010,45,49,1/20/2009,616
Obama,9/27/2010,45,49,1/20/2009,615
Obama,9/26/2010,44,49,1/20/2009,614
Obama,9/25/2010,44,49,1/20/2009,613
Obama,9/24/2010,44,48,1/20/2009,612
Obama,9/23/2010,44,48,1/20/2009,611
Obama,9/22/2010,44,47,1/20/2009,610
Obama,9/21/2010,43,48,1/20/2009,609
Obama,9/20/2010,45,46,1/20/2009,608
Obama,9/19/2010,47,46,1/20/2009,607
Obama,9/18/2010,47,46,1/20/2009,606
Obama,9/17/2010,45,49,1/20/2009,605
Obama,9/16/2010,45,48,1/20/2009,604
Obama,9/15/2010,45,48,1/20/2009,603
Obama,9/14/2010,46,47,1/20/2009,602
Obama,9/13/2010,47,46,1/20/2009,601
Obama,9/12/2010,46,46,1/20/2009,600
Obama,9/11/2010,46,46,1/20/2009,599
Obama,9/10/2010,44,48,1/20/2009,598
Obama,9/9/2010,45,47,1/20/2009,597
Obama,9/8/2010,46,46,1/20/2009,596
Obama,9/7/2010,45,47,1/20/2009,595
Obama,9/6/2010,46,47,1/20/2009,594
Obama,9/5/2010,44,49,1/20/2009,593
Obama,9/4/2010,45,48,1/20/2009,592
Obama,9/3/2010,43,49,1/20/2009,591
Obama,9/2/2010,46,46,1/20/2009,590
Obama,9/1/2010,46,45,1/20/2009,589
Obama,8/31/2010,47,45,1/20/2009,588
Obama,8/30/2010,45,47,1/20/2009,587
Obama,8/29/2010,43,49,1/20/2009,586
Obama,8/28/2010,43,49,1/20/2009,585
Obama,8/27/2010,44,48,1/20/2009,584
Obama,8/26/2010,44,49,1/20/2009,583
Obama,8/25/2010,43,50,1/20/2009,582
Obama,8/24/2010,42,51,1/20/2009,581
Obama,8/23/2010,45,50,1/20/2009,580
Obama,8/22/2010,44,49,1/20/2009,579
Obama,8/21/2010,44,49,1/20/2009,578
Obama,8/20/2010,43,50,1/20/2009,577
Obama,8/19/2010,42,51,1/20/2009,576
Obama,8/18/2010,41,52,1/20/2009,575
Obama,8/17/2010,41,52,1/20/2009,574
Obama,8/16/2010,42,51,1/20/2009,573
Obama,8/15/2010,42,50,1/20/2009,572
Obama,8/14/2010,42,49,1/20/2009,571
Obama,8/13/2010,43,48,1/20/2009,570
Obama,8/12/2010,44,48,1/20/2009,569
Obama,8/11/2010,46,47,1/20/2009,568
Obama,8/10/2010,45,48,1/20/2009,567
Obama,8/9/2010,46,47,1/20/2009,566
Obama,8/8/2010,45,48,1/20/2009,565
Obama,8/7/2010,47,46,1/20/2009,564
Obama,8/6/2010,46,47,1/20/2009,563
Obama,8/5/2010,45,49,1/20/2009,562
Obama,8/4/2010,45,48,1/20/2009,561
Obama,8/3/2010,44,48,1/20/2009,560
Obama,8/2/2010,45,46,1/20/2009,559
Obama,8/1/2010,45,47,1/20/2009,558
Obama,7/31/2010,44,47,1/20/2009,557
Obama,7/30/2010,46,47,1/20/2009,556
Obama,7/29/2010,45,47,1/20/2009,555
Obama,7/28/2010,46,47,1/20/2009,554
Obama,7/27/2010,45,49,1/20/2009,553
Obama,7/26/2010,45,48,1/20/2009,552
Obama,7/25/2010,46,47,1/20/2009,551
Obama,7/24/2010,44,47,1/20/2009,550
Obama,7/23/2010,44,47,1/20/2009,549
Obama,7/22/2010,44,48,1/20/2009,548
Obama,7/21/2010,46,46,1/20/2009,547
Obama,7/20/2010,46,47,1/20/2009,546
Obama,7/19/2010,47,45,1/20/2009,545
Obama,7/18/2010,48,44,1/20/2009,544
Obama,7/17/2010,49,44,1/20/2009,543
Obama,7/16/2010,47,45,1/20/2009,542
Obama,7/15/2010,44,48,1/20/2009,541
Obama,7/14/2010,44,48,1/20/2009,540
Obama,7/13/2010,45,47,1/20/2009,539
Obama,7/12/2010,48,45,1/20/2009,538
Obama,7/11/2010,47,46,1/20/2009,537
Obama,7/10/2010,47,46,1/20/2009,536
Obama,7/9/2010,46,47,1/20/2009,535
Obama,7/8/2010,45,48,1/20/2009,534
Obama,7/7/2010,44,48,1/20/2009,533
Obama,7/6/2010,44,46,1/20/2009,532
Obama,7/5/2010,44,46,1/20/2009,531
Obama,7/3/2010,46,45,1/20/2009,529
Obama,7/2/2010,47,46,1/20/2009,528
Obama,7/1/2010,49,44,1/20/2009,527
Obama,6/30/2010,47,45,1/20/2009,526
Obama,6/29/2010,46,45,1/20/2009,525
Obama,6/28/2010,46,45,1/20/2009,524
Obama,6/27/2010,46,46,1/20/2009,523
Obama,6/26/2010,45,46,1/20/2009,522
Obama,6/25/2010,46,46,1/20/2009,521
Obama,6/24/2010,45,45,1/20/2009,520
Obama,6/23/2010,45,46,1/20/2009,519
Obama,6/22/2010,45,46,1/20/2009,518
Obama,6/21/2010,48,45,1/20/2009,517
Obama,6/20/2010,49,44,1/20/2009,516
Obama,6/19/2010,48,45,1/20/2009,515
Obama,6/18/2010,45,46,1/20/2009,514
Obama,6/17/2010,45,46,1/20/2009,513
Obama,6/16/2010,46,44,1/20/2009,512
Obama,6/15/2010,49,43,1/20/2009,511
Obama,6/14/2010,49,44,1/20/2009,510
Obama,6/13/2010,48,45,1/20/2009,509
Obama,6/12/2010,46,46,1/20/2009,508
Obama,6/11/2010,44,48,1/20/2009,507
Obama,6/10/2010,45,48,1/20/2009,506
Obama,6/9/2010,44,48,1/20/2009,505
Obama,6/8/2010,47,45,1/20/2009,504
Obama,6/7/2010,45,46,1/20/2009,503
Obama,6/6/2010,47,44,1/20/2009,502
Obama,6/5/2010,45,47,1/20/2009,501
Obama,6/4/2010,46,47,1/20/2009,500
Obama,6/3/2010,48,45,1/20/2009,499
Obama,6/2/2010,49,45,1/20/2009,498
Obama,6/1/2010,50,44,1/20/2009,497
Obama,5/30/2010,47,46,1/20/2009,495
Obama,5/29/2010,46,45,1/20/2009,494
Obama,5/28/2010,45,47,1/20/2009,493
Obama,5/27/2010,45,47,1/20/2009,492
Obama,5/26/2010,46,47,1/20/2009,491
Obama,5/25/2010,47,45,1/20/2009,490
Obama,5/24/2010,48,44,1/20/2009,489
Obama,5/23/2010,48,45,1/20/2009,488
Obama,5/22/2010,48,45,1/20/2009,487
Obama,5/20/2010,49,45,1/20/2009,485
Obama,5/19/2010,48,44,1/20/2009,484
Obama,5/18/2010,49,45,1/20/2009,483
Obama,5/17/2010,46,46,1/20/2009,482
Obama,5/16/2010,47,46,1/20/2009,481
Obama,5/15/2010,48,44,1/20/2009,480
Obama,5/14/2010,51,42,1/20/2009,479
Obama,5/13/2010,52,41,1/20/2009,478
Obama,5/12/2010,51,42,1/20/2009,477
Obama,5/11/2010,49,43,1/20/2009,476
Obama,5/10/2010,51,42,1/20/2009,475
Obama,5/9/2010,50,43,1/20/2009,474
Obama,5/8/2010,50,43,1/20/2009,473
Obama,5/7/2010,49,43,1/20/2009,472
Obama,5/6/2010,48,43,1/20/2009,471
Obama,5/5/2010,50,42,1/20/2009,470
Obama,5/4/2010,50,43,1/20/2009,469
Obama,5/3/2010,50,45,1/20/2009,468
Obama,5/2/2010,47,47,1/20/2009,467
Obama,5/1/2010,47,46,1/20/2009,466
Obama,4/30/2010,49,44,1/20/2009,465
Obama,4/29/2010,49,45,1/20/2009,464
Obama,4/27/2010,49,44,1/20/2009,462
Obama,4/26/2010,51,42,1/20/2009,461
Obama,4/25/2010,51,42,1/20/2009,460
Obama,4/24/2010,50,43,1/20/2009,459
Obama,4/23/2010,49,42,1/20/2009,458
Obama,4/22/2010,50,42,1/20/2009,457
Obama,4/21/2010,49,43,1/20/2009,456
Obama,4/20/2010,49,45,1/20/2009,455
Obama,4/19/2010,49,45,1/20/2009,454
Obama,4/18/2010,48,46,1/20/2009,453
Obama,4/17/2010,47,46,1/20/2009,452
Obama,4/16/2010,46,46,1/20/2009,451
Obama,4/15/2010,49,44,1/20/2009,450
Obama,4/14/2010,49,45,1/20/2009,449
Obama,4/13/2010,49,45,1/20/2009,448
Obama,4/12/2010,46,46,1/20/2009,447
Obama,4/11/2010,45,48,1/20/2009,446
Obama,4/10/2010,45,48,1/20/2009,445
Obama,4/9/2010,47,48,1/20/2009,444
Obama,4/8/2010,49,46,1/20/2009,443
Obama,4/7/2010,49,46,1/20/2009,442
Obama,4/6/2010,50,45,1/20/2009,441
Obama,4/5/2010,49,46,1/20/2009,440
Obama,4/3/2010,48,46,1/20/2009,438
Obama,4/2/2010,48,45,1/20/2009,437
Obama,4/1/2010,50,43,1/20/2009,436
Obama,3/31/2010,50,42,1/20/2009,435
Obama,3/30/2010,50,43,1/20/2009,434
Obama,3/29/2010,48,44,1/20/2009,433
Obama,3/28/2010,48,46,1/20/2009,432
Obama,3/27/2010,46,46,1/20/2009,431
Obama,3/26/2010,48,45,1/20/2009,430
Obama,3/25/2010,50,44,1/20/2009,429
Obama,3/24/2010,51,42,1/20/2009,428
Obama,3/23/2010,50,44,1/20/2009,427
Obama,3/22/2010,51,43,1/20/2009,426
Obama,3/21/2010,50,43,1/20/2009,425
Obama,3/20/2010,50,43,1/20/2009,424
Obama,3/18/2010,47,47,1/20/2009,422
Obama,3/17/2010,46,48,1/20/2009,421
Obama,3/16/2010,46,47,1/20/2009,420
Obama,3/15/2010,48,44,1/20/2009,419
Obama,3/14/2010,49,44,1/20/2009,418
Obama,3/13/2010,49,44,1/20/2009,417
Obama,3/12/2010,47,44,1/20/2009,416
Obama,3/11/2010,46,45,1/20/2009,415
Obama,3/10/2010,46,45,1/20/2009,414
Obama,3/9/2010,48,44,1/20/2009,413
Obama,3/8/2010,49,43,1/20/2009,412
Obama,3/7/2010,49,44,1/20/2009,411
Obama,3/6/2010,48,46,1/20/2009,410
Obama,3/5/2010,47,46,1/20/2009,409
Obama,3/4/2010,50,44,1/20/2009,408
Obama,3/3/2010,50,43,1/20/2009,407
Obama,3/2/2010,52,41,1/20/2009,406
Obama,3/1/2010,50,43,1/20/2009,405
Obama,2/28/2010,50,44,1/20/2009,404
Obama,2/27/2010,50,45,1/20/2009,403
Obama,2/26/2010,49,45,1/20/2009,402
Obama,2/25/2010,50,42,1/20/2009,401
Obama,2/24/2010,50,42,1/20/2009,400
Obama,2/23/2010,51,43,1/20/2009,399
Obama,2/22/2010,51,43,1/20/2009,398
Obama,2/21/2010,49,43,1/20/2009,397
Obama,2/20/2010,48,45,1/20/2009,396
Obama,2/19/2010,48,45,1/20/2009,395
Obama,2/18/2010,48,44,1/20/2009,394
Obama,2/17/2010,51,41,1/20/2009,393
Obama,2/16/2010,50,41,1/20/2009,392
Obama,2/15/2010,52,41,1/20/2009,391
Obama,2/14/2010,53,40,1/20/2009,390
Obama,2/13/2010,53,40,1/20/2009,389
Obama,2/12/2010,52,41,1/20/2009,388
Obama,2/11/2010,51,42,1/20/2009,387
Obama,2/10/2010,50,43,1/20/2009,386
Obama,2/9/2010,51,41,1/20/2009,385
Obama,2/8/2010,50,41,1/20/2009,384
Obama,2/7/2010,51,41,1/20/2009,383
Obama,2/6/2010,49,44,1/20/2009,382
Obama,2/5/2010,50,43,1/20/2009,381
Obama,2/4/2010,49,44,1/20/2009,380
Obama,2/3/2010,50,44,1/20/2009,379
Obama,2/2/2010,51,42,1/20/2009,378
Obama,2/1/2010,51,42,1/20/2009,377
Obama,1/31/2010,50,44,1/20/2009,376
Obama,1/30/2010,48,46,1/20/2009,375
Obama,1/29/2010,47,47,1/20/2009,374
Obama,1/28/2010,48,45,1/20/2009,373
Obama,1/27/2010,47,46,1/20/2009,372
Obama,1/26/2010,48,46,1/20/2009,371
Obama,1/25/2010,48,47,1/20/2009,370
Obama,1/24/2010,48,47,1/20/2009,369
Obama,1/23/2010,48,47,1/20/2009,368
Obama,1/22/2010,47,47,1/20/2009,367
Obama,1/21/2010,49,45,1/20/2009,366
Obama,1/20/2010,49,44,1/20/2009,365
Obama,1/19/2010,50,43,1/20/2009,364
Obama,1/18/2010,50,43,1/20/2009,363
Obama,1/17/2010,50,43,1/20/2009,362
Obama,1/16/2010,50,42,1/20/2009,361
Obama,1/15/2010,49,44,1/20/2009,360
Obama,1/14/2010,49,45,1/20/2009,359
Obama,1/13/2010,50,43,1/20/2009,358
Obama,1/12/2010,50,42,1/20/2009,357
Obama,1/11/2010,50,42,1/20/2009,356
Obama,1/10/2010,49,44,1/20/2009,355
Obama,1/9/2010,50,43,1/20/2009,354
Obama,1/8/2010,52,41,1/20/2009,353
Obama,1/7/2010,52,41,1/20/2009,352
Obama,1/6/2010,52,42,1/20/2009,351
Obama,1/5/2010,51,44,1/20/2009,350
Obama,1/4/2010,50,44,1/20/2009,349
Obama,1/3/2010,49,44,1/20/2009,348
Obama,1/2/2010,51,43,1/20/2009,347
Obama,12/30/2009,51,42,1/20/2009,344
Obama,12/29/2009,53,41,1/20/2009,343
Obama,12/28/2009,52,41,1/20/2009,342
Obama,12/27/2009,51,43,1/20/2009,341
Obama,12/23/2009,51,42,1/20/2009,337
Obama,12/22/2009,50,44,1/20/2009,336
Obama,12/21/2009,51,43,1/20/2009,335
Obama,12/20/2009,49,46,1/20/2009,334
Obama,12/19/2009,50,44,1/20/2009,333
Obama,12/18/2009,50,43,1/20/2009,332
Obama,12/17/2009,52,40,1/20/2009,331
Obama,12/16/2009,51,41,1/20/2009,330
Obama,12/15/2009,49,41,1/20/2009,329
Obama,12/14/2009,48,42,1/20/2009,328
Obama,12/13/2009,48,42,1/20/2009,327
Obama,12/12/2009,48,43,1/20/2009,326
Obama,12/11/2009,50,44,1/20/2009,325
Obama,12/10/2009,50,44,1/20/2009,324
Obama,12/7/2009,50,45,1/20/2009,321
Obama,12/6/2009,47,46,1/20/2009,320
Obama,12/5/2009,49,44,1/20/2009,319
Obama,12/4/2009,52,41,1/20/2009,318
Obama,12/3/2009,52,41,1/20/2009,317
Obama,12/2/2009,51,42,1/20/2009,316
Obama,12/1/2009,49,44,1/20/2009,315
Obama,11/30/2009,51,42,1/20/2009,314
Obama,11/29/2009,51,41,1/20/2009,313
Obama,11/28/2009,51,41,1/20/2009,312
Obama,11/27/2009,49,42,1/20/2009,311
Obama,11/25/2009,49,44,1/20/2009,309
Obama,11/24/2009,49,44,1/20/2009,308
Obama,11/23/2009,49,44,1/20/2009,307
Obama,11/22/2009,49,44,1/20/2009,306
Obama,11/21/2009,48,44,1/20/2009,305
Obama,11/20/2009,49,44,1/20/2009,304
Obama,11/19/2009,49,44,1/20/2009,303
Obama,11/18/2009,50,44,1/20/2009,302
Obama,11/17/2009,50,42,1/20/2009,301
Obama,11/16/2009,50,42,1/20/2009,300
Obama,11/15/2009,53,38,1/20/2009,299
Obama,11/14/2009,53,39,1/20/2009,298
Obama,11/13/2009,54,38,1/20/2009,297
Obama,11/12/2009,52,41,1/20/2009,296
Obama,11/11/2009,53,41,1/20/2009,295
Obama,11/10/2009,51,42,1/20/2009,294
Obama,11/9/2009,54,39,1/20/2009,293
Obama,11/8/2009,53,41,1/20/2009,292
Obama,11/7/2009,54,41,1/20/2009,291
Obama,11/6/2009,52,42,1/20/2009,290
Obama,11/5/2009,52,42,1/20/2009,289
Obama,11/4/2009,52,42,1/20/2009,288
Obama,11/3/2009,50,43,1/20/2009,287
Obama,11/2/2009,50,41,1/20/2009,286
Obama,11/1/2009,53,39,1/20/2009,285
Obama,10/31/2009,55,38,1/20/2009,284
Obama,10/30/2009,55,40,1/20/2009,283
Obama,10/29/2009,53,40,1/20/2009,282
Obama,10/28/2009,51,43,1/20/2009,281
Obama,10/27/2009,51,42,1/20/2009,280
Obama,10/26/2009,51,41,1/20/2009,279
Obama,10/25/2009,52,38,1/20/2009,278
Obama,10/24/2009,55,38,1/20/2009,277
Obama,10/23/2009,54,38,1/20/2009,276
Obama,10/22/2009,54,39,1/20/2009,275
Obama,10/21/2009,51,41,1/20/2009,274
Obama,10/20/2009,50,42,1/20/2009,273
Obama,10/19/2009,50,43,1/20/2009,272
Obama,10/18/2009,51,42,1/20/2009,271
Obama,10/17/2009,53,41,1/20/2009,270
Obama,10/16/2009,54,40,1/20/2009,269
Obama,10/15/2009,52,42,1/20/2009,268
Obama,10/14/2009,53,40,1/20/2009,267
Obama,10/13/2009,52,39,1/20/2009,266
Obama,10/12/2009,56,36,1/20/2009,265
Obama,10/11/2009,56,36,1/20/2009,264
Obama,10/10/2009,56,37,1/20/2009,263
Obama,10/9/2009,54,38,1/20/2009,262
Obama,10/8/2009,53,40,1/20/2009,261
Obama,10/7/2009,53,40,1/20/2009,260
Obama,10/6/2009,51,42,1/20/2009,259
Obama,10/5/2009,50,43,1/20/2009,258
Obama,10/4/2009,51,42,1/20/2009,257
Obama,10/3/2009,52,41,1/20/2009,256
Obama,10/2/2009,53,40,1/20/2009,255
Obama,10/1/2009,54,38,1/20/2009,254
Obama,9/30/2009,54,38,1/20/2009,253
Obama,9/29/2009,53,38,1/20/2009,252
Obama,9/28/2009,52,39,1/20/2009,251
Obama,9/27/2009,51,40,1/20/2009,250
Obama,9/26/2009,51,41,1/20/2009,249
Obama,9/25/2009,52,41,1/20/2009,248
Obama,9/24/2009,50,42,1/20/2009,247
Obama,9/23/2009,51,42,1/20/2009,246
Obama,9/22/2009,51,41,1/20/2009,245
Obama,9/21/2009,53,39,1/20/2009,244
Obama,9/20/2009,53,40,1/20/2009,243
Obama,9/19/2009,52,42,1/20/2009,242
Obama,9/18/2009,52,42,1/20/2009,241
Obama,9/17/2009,51,42,1/20/2009,240
Obama,9/15/2009,51,41,1/20/2009,238
Obama,9/14/2009,52,41,1/20/2009,237
Obama,9/13/2009,53,40,1/20/2009,236
Obama,9/12/2009,53,40,1/20/2009,235
Obama,9/11/2009,52,41,1/20/2009,234
Obama,9/10/2009,51,42,1/20/2009,233
Obama,9/9/2009,51,42,1/20/2009,232
Obama,9/8/2009,51,41,1/20/2009,231
Obama,9/6/2009,51,41,1/20/2009,229
Obama,9/5/2009,52,41,1/20/2009,228
Obama,9/4/2009,53,40,1/20/2009,227
Obama,9/3/2009,55,38,1/20/2009,226
Obama,9/2/2009,55,39,1/20/2009,225
Obama,9/1/2009,54,40,1/20/2009,224
Obama,8/31/2009,52,42,1/20/2009,223
Obama,8/30/2009,51,42,1/20/2009,222
Obama,8/29/2009,50,42,1/20/2009,221
Obama,8/28/2009,50,42,1/20/2009,220
Obama,8/27/2009,50,43,1/20/2009,219
Obama,8/26/2009,50,43,1/20/2009,218
Obama,8/25/2009,51,44,1/20/2009,217
Obama,8/24/2009,51,42,1/20/2009,216
Obama,8/23/2009,52,40,1/20/2009,215
Obama,8/22/2009,54,38,1/20/2009,214
Obama,8/21/2009,53,40,1/20/2009,213
Obama,8/20/2009,53,40,1/20/2009,212
Obama,8/19/2009,51,42,1/20/2009,211
Obama,8/18/2009,51,41,1/20/2009,210
Obama,8/17/2009,52,42,1/20/2009,209
Obama,8/16/2009,53,40,1/20/2009,208
Obama,8/15/2009,54,39,1/20/2009,207
Obama,8/14/2009,55,37,1/20/2009,206
Obama,8/13/2009,54,39,1/20/2009,205
Obama,8/12/2009,53,40,1/20/2009,204
Obama,8/11/2009,53,40,1/20/2009,203
Obama,8/10/2009,54,40,1/20/2009,202
Obama,8/9/2009,55,38,1/20/2009,201
Obama,8/8/2009,55,38,1/20/2009,200
Obama,8/7/2009,58,36,1/20/2009,199
Obama,8/6/2009,58,36,1/20/2009,198
Obama,8/5/2009,56,37,1/20/2009,197
Obama,8/4/2009,56,37,1/20/2009,196
Obama,8/3/2009,55,38,1/20/2009,195
Obama,8/2/2009,56,38,1/20/2009,194
Obama,8/1/2009,55,39,1/20/2009,193
Obama,7/31/2009,56,38,1/20/2009,192
Obama,7/30/2009,54,40,1/20/2009,191
Obama,7/29/2009,52,41,1/20/2009,190
Obama,7/28/2009,53,39,1/20/2009,189
Obama,7/27/2009,54,37,1/20/2009,188
Obama,7/26/2009,56,36,1/20/2009,187
Obama,7/25/2009,56,37,1/20/2009,186
Obama,7/24/2009,55,39,1/20/2009,185
Obama,7/23/2009,56,39,1/20/2009,184
Obama,7/22/2009,55,39,1/20/2009,183
Obama,7/21/2009,57,36,1/20/2009,182
Obama,7/20/2009,59,34,1/20/2009,181
Obama,7/19/2009,61,32,1/20/2009,180
Obama,7/18/2009,60,33,1/20/2009,179
Obama,7/17/2009,60,33,1/20/2009,178
Obama,7/16/2009,58,36,1/20/2009,177
Obama,7/15/2009,58,34,1/20/2009,176
Obama,7/14/2009,59,33,1/20/2009,175
Obama,7/13/2009,60,32,1/20/2009,174
Obama,7/12/2009,59,33,1/20/2009,173
Obama,7/11/2009,58,35,1/20/2009,172
Obama,7/10/2009,58,35,1/20/2009,171
Obama,7/9/2009,58,36,1/20/2009,170
Obama,7/8/2009,57,36,1/20/2009,169
Obama,7/7/2009,56,36,1/20/2009,168
Obama,7/6/2009,58,35,1/20/2009,167
Obama,7/5/2009,59,34,1/20/2009,166
Obama,7/3/2009,60,33,1/20/2009,164
Obama,7/2/2009,62,31,1/20/2009,163
Obama,7/1/2009,61,30,1/20/2009,162
Obama,6/30/2009,63,30,1/20/2009,161
Obama,6/29/2009,60,32,1/20/2009,160
Obama,6/28/2009,59,34,1/20/2009,159
Obama,6/27/2009,57,35,1/20/2009,158
Obama,6/26/2009,59,33,1/20/2009,157
Obama,6/25/2009,59,33,1/20/2009,156
Obama,6/24/2009,61,32,1/20/2009,155
Obama,6/23/2009,60,34,1/20/2009,154
Obama,6/22/2009,60,33,1/20/2009,153
Obama,6/21/2009,57,35,1/20/2009,152
